"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Approach","2023-12-12T21:13:57.700000+00:00","","2023-12-12T21:13:57.700000+00:00",932.7,0.0,""
"Locomotion","2023-12-12T21:14:01.300000+00:00","Behavior Group 1","2023-12-12T21:13:55.500000+00:00",930.5,5.8,""
"Proximity","2023-12-12T21:14:01.300000+00:00","Behavior Group 2","2023-12-12T21:13:57.700000+00:00",932.7,3.6,""
"Isolation","2023-12-12T21:14:06.400000+00:00","Behavior Group 2","2023-12-12T21:14:01.300000+00:00",936.3,5.1,""
"Passive","2023-12-12T21:14:06.400000+00:00","Behavior Group 1","2023-12-12T21:14:01.300000+00:00",936.3,5.1,""
"Self-Directed","2023-12-12T21:14:09.900000+00:00","Behavior Group 1","2023-12-12T21:14:06.400000+00:00",941.4,3.5,""
"Proximity","2023-12-12T21:14:11.200000+00:00","Behavior Group 2","2023-12-12T21:14:06.400000+00:00",941.4,4.8,""
"Approach","2023-12-12T21:14:11.200000+00:00","","2023-12-12T21:14:11.200000+00:00",946.2,0.0,""
"Social Contact","2023-12-12T21:14:11.600000+00:00","Behavior Group 2","2023-12-12T21:14:11.200000+00:00",946.2,0.4,""
"Proximity","2023-12-12T21:14:13.400000+00:00","Behavior Group 2","2023-12-12T21:14:11.600000+00:00",946.6,1.8,""
"Passive","2023-12-12T21:14:14.500000+00:00","Behavior Group 1","2023-12-12T21:14:09.900000+00:00",944.9,4.6,""
"Self-Directed","2023-12-12T21:14:20.900000+00:00","Behavior Group 1","2023-12-12T21:14:14.500000+00:00",949.5,6.4,""
"Isolation","2023-12-12T21:14:22.800000+00:00","Behavior Group 2","2023-12-12T21:14:13.400000+00:00",948.4,9.4,""
"Approach","2023-12-12T21:14:22.800000+00:00","","2023-12-12T21:14:22.800000+00:00",957.8,0.0,""
"Proximity","2023-12-12T21:14:23+00:00","Behavior Group 2","2023-12-12T21:14:22.800000+00:00",957.8,0.2,""
"Social Contact","2023-12-12T21:14:23.700000+00:00","Behavior Group 2","2023-12-12T21:14:23+00:00",958.0,0.7,""
"Proximity","2023-12-12T21:14:24+00:00","Behavior Group 2","2023-12-12T21:14:23.700000+00:00",958.7,0.3,""
