"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Stop Group 1","2024-01-08T20:53:19.400000+00:00","Behavior Group 1","2024-01-08T20:51:42.900000+00:00",1139.7,96.5,""
"Stop Groom","2024-01-08T20:53:31.200000+00:00","Behavior Group 3","2024-01-08T20:53:19.400000+00:00",1236.2,11.8,""
"Passive","2024-01-08T20:53:31.200000+00:00","Behavior Group 1","2024-01-08T20:53:19.400000+00:00",1236.2,11.8,""
"Stop Group 1","2024-01-08T20:53:40.700000+00:00","Behavior Group 1","2024-01-08T20:53:31.200000+00:00",1248.0,9.5,""
"Receive Groom","2024-01-08T20:53:42+00:00","Behavior Group 3","2024-01-08T20:53:31.200000+00:00",1248.0,10.8,""
"Social Contact","2024-01-08T20:53:43.100000+00:00","Behavior Group 2","2024-01-08T20:51:43+00:00",1139.8,120.1,""
"Withdraw","2024-01-08T20:53:43.300000+00:00","","2024-01-08T20:53:43.300000+00:00",1260.1,0.0,""
"Locomotion","2024-01-08T20:53:44.700000+00:00","Behavior Group 1","2024-01-08T20:53:40.700000+00:00",1257.5,4.0,""
"Proximity","2024-01-08T20:53:48+00:00","Behavior Group 2","2024-01-08T20:53:43.100000+00:00",1259.9,4.9,""
"Stop Groom","2024-01-08T20:53:48+00:00","Behavior Group 3","2024-01-08T20:53:42+00:00",1258.8,6.0,""
