"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2025-07-21T18:04:55.800000+00:00","Behavior Group 1","2025-07-21T18:04:19.400000+00:00",752.4,36.4,""
"Locomotion","2025-07-21T18:04:57.600000+00:00","Behavior Group 1","2025-07-21T18:04:55.800000+00:00",788.8,1.8,""
"Social Contact","2025-07-21T18:04:57.600000+00:00","Behavior Group 2","2025-07-21T18:04:54+00:00",787.0,3.6,""
"Proximity","2025-07-21T18:05:09.800000+00:00","Behavior Group 2","2025-07-21T18:04:57.600000+00:00",790.6,12.2,""
"Passive","2025-07-21T18:05:10+00:00","Behavior Group 1","2025-07-21T18:04:57.600000+00:00",790.6,12.4,""
"Social Contact","2025-07-21T18:05:11.200000+00:00","Behavior Group 2","2025-07-21T18:05:09.800000+00:00",802.8,1.4,""
"Withdraw","2025-07-21T18:05:11.200000+00:00","","2025-07-21T18:05:11.200000+00:00",804.2,0.0,""
"Locomotion","2025-07-21T18:05:11.800000+00:00","Behavior Group 1","2025-07-21T18:05:10+00:00",803.0,1.8,""
"Proximity","2025-07-21T18:05:14.500000+00:00","Behavior Group 2","2025-07-21T18:05:11.200000+00:00",804.2,3.3,""
"Social Contact","2025-07-21T18:05:16.300000+00:00","Behavior Group 2","2025-07-21T18:05:14.500000+00:00",807.5,1.8,""
"Proximity","2025-07-21T18:05:22.500000+00:00","Behavior Group 2","2025-07-21T18:05:16.300000+00:00",809.3,6.2,""
"Social Contact","2025-07-21T18:05:25.400000+00:00","Behavior Group 2","2025-07-21T18:05:22.500000+00:00",815.5,2.9,""
"Proximity","2025-07-21T18:05:27.900000+00:00","Behavior Group 2","2025-07-21T18:05:25.400000+00:00",818.4,2.5,""
"Social Contact","2025-07-21T18:05:33.500000+00:00","Behavior Group 2","2025-07-21T18:05:27.900000+00:00",820.9,5.6,""
"Passive","2025-07-21T18:05:34.800000+00:00","Behavior Group 1","2025-07-21T18:05:11.800000+00:00",804.8,23.0,""
"Self-Directed","2025-07-21T18:05:36.700000+00:00","Behavior Group 1","2025-07-21T18:05:34.800000+00:00",827.8,1.9,""
"Proximity","2025-07-21T18:05:37.400000+00:00","Behavior Group 2","2025-07-21T18:05:33.500000+00:00",826.5,3.9,""
"Passive","2025-07-21T18:05:37.700000+00:00","Behavior Group 1","2025-07-21T18:05:36.700000+00:00",829.7,1.0,""
"Locomotion","2025-07-21T18:05:38.900000+00:00","Behavior Group 1","2025-07-21T18:05:37.700000+00:00",830.7,1.2,""
"Social Contact","2025-07-21T18:05:48.600000+00:00","Behavior Group 2","2025-07-21T18:05:37.400000+00:00",830.4,11.2,""
"Proximity","2025-07-21T18:05:50+00:00","Behavior Group 2","2025-07-21T18:05:48.600000+00:00",841.6,1.4,""
"Passive","2025-07-21T18:05:51.800000+00:00","Behavior Group 1","2025-07-21T18:05:38.900000+00:00",831.9,12.9,""
"Social Contact","2025-07-21T18:05:52.600000+00:00","Behavior Group 2","2025-07-21T18:05:50+00:00",843.0,2.6,""
"Withdraw","2025-07-21T18:05:52.600000+00:00","","2025-07-21T18:05:52.600000+00:00",845.6,0.0,""
"Locomotion","2025-07-21T18:05:52.600000+00:00","Behavior Group 1","2025-07-21T18:05:51.800000+00:00",844.8,0.8,""
"Proximity","2025-07-21T18:05:54.700000+00:00","Behavior Group 2","2025-07-21T18:05:52.600000+00:00",845.6,2.1,""
"Stop Groom","2025-07-21T18:05:54.700000+00:00","Behavior Group 3","2025-07-21T18:03:49.300000+00:00",722.3,125.4,""
"Passive","2025-07-21T18:05:54.700000+00:00","Behavior Group 1","2025-07-21T18:05:52.600000+00:00",845.6,2.1,""
"Stop Group 1","2025-07-21T18:06:00.800000+00:00","Behavior Group 1","2025-07-21T18:05:54.700000+00:00",847.7,6.1,""
"Receive Groom","2025-07-21T18:06:01.900000+00:00","Behavior Group 3","2025-07-21T18:05:54.700000+00:00",847.7,7.2,""
"Locomotion","2025-07-21T18:06:01.900000+00:00","Behavior Group 1","2025-07-21T18:06:00.800000+00:00",853.8,1.1,""
"Social Contact","2025-07-21T18:06:01.900000+00:00","Behavior Group 2","2025-07-21T18:05:54.700000+00:00",847.7,7.2,""
"Withdraw","2025-07-21T18:06:01.900000+00:00","","2025-07-21T18:06:01.900000+00:00",854.9,0.0,""
"Proximity","2025-07-21T18:06:07.500000+00:00","Behavior Group 2","2025-07-21T18:06:01.900000+00:00",854.9,5.6,""
"Passive","2025-07-21T18:06:07.700000+00:00","Behavior Group 1","2025-07-21T18:06:01.900000+00:00",854.9,5.8,""
