"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Self Directed","2023-12-20T21:50:29.800000+00:00","Behavior Group 1","2023-12-20T21:50:24.600000+00:00",940.6,5.2,""
"Passive","2023-12-20T21:50:30.800000+00:00","Behavior Group 1","2023-12-20T21:50:29.800000+00:00",945.8,1.0,""
"No Response","2023-12-20T21:50:34.200000+00:00","","2023-12-20T21:50:34.200000+00:00",950.2,0.0,""
"Self Directed","2023-12-20T21:50:36.800000+00:00","Behavior Group 1","2023-12-20T21:50:30.800000+00:00",946.8,6.0,""
"Passive","2023-12-20T21:50:37.900000+00:00","Behavior Group 1","2023-12-20T21:50:36.800000+00:00",952.8,1.1,""
"Stop Groom","2023-12-20T21:50:38+00:00","Behavior Group 3","2023-12-20T21:50:24.200000+00:00",940.2,13.8,""
"Stop Group 1","2023-12-20T21:50:49+00:00","Behavior Group 1","2023-12-20T21:50:37.900000+00:00",953.9,11.1,""
"Solicit Grooming","2023-12-20T21:50:49.100000+00:00","Behavior Group 3","2023-12-20T21:50:38+00:00",954.0,11.1,""
"Passive","2023-12-20T21:50:50.200000+00:00","Behavior Group 1","2023-12-20T21:50:49+00:00",965.0,1.2,""
"Proximity","2023-12-20T21:50:50.300000+00:00","Behavior Group 2","2023-12-20T21:50:18.900000+00:00",934.9,31.4,""
"Stop Groom","2023-12-20T21:50:50.300000+00:00","Behavior Group 3","2023-12-20T21:50:49.100000+00:00",965.1,1.2,""
"No Response","2023-12-20T21:50:59.400000+00:00","","2023-12-20T21:50:59.400000+00:00",975.4,0.0,""
