"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2023-12-04T20:29:01.200000+00:00","Behavior Group 2","2023-12-04T20:28:54+00:00",730.4,7.2,""
"Stop Group 1","2023-12-04T20:29:09.600000+00:00","Behavior Group 1","2023-12-04T20:28:50.300000+00:00",726.7,19.3,""
"Solicit Grooming","2023-12-04T20:29:09.600000+00:00","Behavior Group 3","2023-12-04T20:29:01.100000+00:00",737.5,8.5,""
"Passive","2023-12-04T20:29:24.200000+00:00","Behavior Group 1","2023-12-04T20:29:09.600000+00:00",746.0,14.6,""
"Self Directed","2023-12-04T20:29:29.500000+00:00","Behavior Group 1","2023-12-04T20:29:24.200000+00:00",760.6,5.3,""
"Passive","2023-12-04T20:29:32.800000+00:00","Behavior Group 1","2023-12-04T20:29:29.500000+00:00",765.9,3.3,""
"Self Directed","2023-12-04T20:29:39.800000+00:00","Behavior Group 1","2023-12-04T20:29:32.800000+00:00",769.2,7.0,""
"Passive","2023-12-04T20:29:42.900000+00:00","Behavior Group 1","2023-12-04T20:29:39.800000+00:00",776.2,3.1,""
"Withdraw","2023-12-04T20:29:42.900000+00:00","","2023-12-04T20:29:42.900000+00:00",779.3,0.0,""
"Locomotion","2023-12-04T20:29:49.600000+00:00","Behavior Group 1","2023-12-04T20:29:42.900000+00:00",779.3,6.7,""
"Proximity","2023-12-04T20:30:05.400000+00:00","Behavior Group 2","2023-12-04T20:29:01.200000+00:00",737.6,64.2,""
"Passive","2023-12-04T20:30:09.900000+00:00","Behavior Group 1","2023-12-04T20:29:49.600000+00:00",786.0,20.3,""
"Stop Groom","2023-12-04T20:30:20.100000+00:00","Behavior Group 3","2023-12-04T20:29:09.600000+00:00",746.0,70.5,""
"Self Directed","2023-12-04T20:30:20.300000+00:00","Behavior Group 1","2023-12-04T20:30:09.900000+00:00",806.3,10.4,""
"Receive Groom","2023-12-04T20:30:46.300000+00:00","Behavior Group 3","2023-12-04T20:30:20.100000+00:00",816.5,26.2,""
