"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Locomotion","2025-07-09T21:32:34.200000+00:00","Behavior Group 1","2025-07-09T21:32:10.700000+00:00",457.7,23.5,""
"Proximity","2025-07-09T21:32:35.700000+00:00","Behavior Group 2","2025-07-09T21:32:33.600000+00:00",480.6,2.1,""
"Social Contact","2025-07-09T21:32:37.700000+00:00","Behavior Group 2","2025-07-09T21:32:35.700000+00:00",482.7,2.0,""
"Proximity","2025-07-09T21:32:38.900000+00:00","Behavior Group 2","2025-07-09T21:32:37.700000+00:00",484.7,1.2,""
"Self-Directed","2025-07-09T21:32:39.400000+00:00","Behavior Group 1","2025-07-09T21:32:34.200000+00:00",481.2,5.2,""
"Social Contact","2025-07-09T21:32:41.200000+00:00","Behavior Group 2","2025-07-09T21:32:38.900000+00:00",485.9,2.3,""
"Passive","2025-07-09T21:32:54+00:00","Behavior Group 1","2025-07-09T21:32:39.400000+00:00",486.4,14.6,""
"Proximity","2025-07-09T21:33:03.800000+00:00","Behavior Group 2","2025-07-09T21:32:41.200000+00:00",488.2,22.6,""
"Self-Directed","2025-07-09T21:33:04.300000+00:00","Behavior Group 1","2025-07-09T21:32:54+00:00",501.0,10.3,""
"Social Contact","2025-07-09T21:33:05.400000+00:00","Behavior Group 2","2025-07-09T21:33:03.800000+00:00",510.8,1.6,""
"Passive","2025-07-09T21:33:29+00:00","Behavior Group 1","2025-07-09T21:33:04.300000+00:00",511.3,24.7,""
"Self-Directed","2025-07-09T21:33:39.400000+00:00","Behavior Group 1","2025-07-09T21:33:29+00:00",536.0,10.4,""
"Passive","2025-07-09T21:33:42.400000+00:00","Behavior Group 1","2025-07-09T21:33:39.400000+00:00",546.4,3.0,""
"Self-Directed","2025-07-09T21:33:54+00:00","Behavior Group 1","2025-07-09T21:33:42.400000+00:00",549.4,11.6,""
"Locomotion","2025-07-09T21:33:56.300000+00:00","Behavior Group 1","2025-07-09T21:33:54+00:00",561.0,2.3,""
"Proximity","2025-07-09T21:33:56.300000+00:00","Behavior Group 2","2025-07-09T21:33:05.400000+00:00",512.4,50.9,""
"Withdraw","2025-07-09T21:33:56.300000+00:00","","2025-07-09T21:33:56.300000+00:00",563.3,0.0,""
"Passive","2025-07-09T21:33:57+00:00","Behavior Group 1","2025-07-09T21:33:56.300000+00:00",563.3,0.7,""
"Self-Directed","2025-07-09T21:34:11.600000+00:00","Behavior Group 1","2025-07-09T21:33:57+00:00",564.0,14.6,""
"Isolation","2025-07-09T21:34:12.700000+00:00","Behavior Group 2","2025-07-09T21:33:56.300000+00:00",563.3,16.4,""
"Approach","2025-07-09T21:34:12.700000+00:00","","2025-07-09T21:34:12.700000+00:00",579.7,0.0,""
"Proximity","2025-07-09T21:34:15.600000+00:00","Behavior Group 2","2025-07-09T21:34:12.700000+00:00",579.7,2.9,""
"Withdraw","2025-07-09T21:34:15.600000+00:00","","2025-07-09T21:34:15.600000+00:00",582.6,0.0,""
"Locomotion","2025-07-09T21:34:15.600000+00:00","Behavior Group 1","2025-07-09T21:34:11.600000+00:00",578.6,4.0,""
"Self-Directed","2025-07-09T21:34:17.700000+00:00","Behavior Group 1","2025-07-09T21:34:15.600000+00:00",582.6,2.1,""
"Passive","2025-07-09T21:34:24.400000+00:00","Behavior Group 1","2025-07-09T21:34:17.700000+00:00",584.7,6.7,""
"Isolation","2025-07-09T21:34:27.300000+00:00","Behavior Group 2","2025-07-09T21:34:15.600000+00:00",582.6,11.7,""
"Approach","2025-07-09T21:34:27.300000+00:00","","2025-07-09T21:34:27.300000+00:00",594.3,0.0,""
"Locomotion","2025-07-09T21:34:29.300000+00:00","Behavior Group 1","2025-07-09T21:34:24.400000+00:00",591.4,4.9,""
"Passive","2025-07-09T21:34:39.700000+00:00","Behavior Group 1","2025-07-09T21:34:29.300000+00:00",596.3,10.4,""
"Self-Directed","2025-07-09T21:34:52.100000+00:00","Behavior Group 1","2025-07-09T21:34:39.700000+00:00",606.7,12.4,""
